Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR14514171_1	78.85163529537202	7.135485640287611	1.7976390877090274	0.8313734216995173	0.5822635253264058	0.4377536283370148	0.29564100289547207	0.288343745266236	0.23287160101694887	3.1346013252899034	1.1801383504897	2.658008476661036	0.9996947145496581	1.4403939033848452	0.1341562817146558	0.0
SRR14514171_2	53.03744027899743	16.52610506694053	6.362420586918649	3.231344375522052	1.9892298213657726	1.3794472913525455	1.0184969947602707	0.8141774108013897	0.6441238475863279	5.225539452161244	1.230535764079066	2.5330893589513246	1.2723543222758853	2.241707362161607	0.9174181319919055	1.5765699341339985
SRR14514172_1	81.34601231707816	6.589782114550684	1.6571199301726827	0.8184492394036659	0.5431158898931284	0.4064221755116156	0.3234101888309535	0.2588041487742184	0.22865587287698685	2.9392329010665206	1.0174551668675071	2.2971860423222608	0.7065077182856888	0.7572767580869362	0.11056953627892865	0.0
SRR14514172_2	57.702001491953446	16.643350875968153	5.933387191180499	2.820892129921189	1.6685256929607852	1.1503245328971992	0.7972447363920075	0.6656203967983246	0.4878359158036822	4.129223136938224	1.1200970384554012	2.594801686611063	1.1726487466927222	1.8667288885165865	0.4579392791747589	0.7893782597361877
SRR14514173_1	71.05412158326953	8.990019326227484	2.444670221211499	1.1311766962218348	0.7218602057929926	0.5342075553414872	0.4257805963926069	0.35221569745254755	0.275472464222451	3.5679224080479766	1.5573486421028504	3.9580347305697963	1.6150650334562624	2.883233278332658	0.44115981522168995	0.047711746136294156
SRR14514173_2	43.998866370584075	17.139436877016536	7.35208218790541	3.6509506371722797	2.1654267465848234	1.459644306647946	1.1108755295254873	0.8584723881664265	0.7240387679358045	6.982534093015093	1.6877995999641964	3.353466794282415	1.5266957330951272	3.1812724276300752	1.2736657197882921	3.534771820686159
SRR14514174_1	80.11335140127012	5.619347790187819	1.3300768041888256	0.6706372089571148	0.486980273378573	0.3685884113441454	0.26627036019184186	0.2297724399029017	0.21166976319315764	3.235340546468725	1.441168453389955	2.75115024641902	1.0650011766608223	1.4851216390700845	0.5325346499030038	0.19298883547392795
SRR14514174_2	57.2958673718117	15.142273557882488	5.453125403365484	2.611148439076951	1.5280974645067222	1.0785822301528352	0.7522714551195105	0.5920214884792387	0.44891371426021554	3.8442357060627987	1.1202442199359752	2.8933488364527666	1.3441914577234686	3.1000258712708955	1.1196023286414942	1.6760504552575468
SRR14514175_1	76.86593808103413	7.340032833215814	1.9160715902758414	0.7903315754485798	0.5405098290983237	0.4576375640708717	0.34249051176507384	0.3131476331688198	0.24870657989815018	3.206858630407578	1.3435805897188025	2.9771896906500928	1.2438360408046876	1.8354854503631364	0.4019545511023538	0.17622884897782626
SRR14514175_2	52.27147869809738	16.70999220530234	6.547487639128209	3.292368625894035	1.9023723369203918	1.2696046553691176	0.9182596776399248	0.73161686721198	0.5516062025328717	4.623028834015549	1.1606739285226866	2.889437385919171	1.3540731450457895	2.6149698601167013	0.9365804046223105	2.2264495336616013
